audit_item_id,packet,strong_model_id,strong_model_label,strong_model_confidence,strong_model_support_score,model_reason,image_pair_available,source_image_sha256,target_image_sha256,center_distance_px,normalized_distance,bbox_area_ratio,crop_ncc,template_best_ncc,template_pred_target_distance_px,source_center_segmented,target_center_segmented,frame_gap,evidence_scope
CTC-PHASE81-0300,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.890301,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,bd03a31901b44f0b45b293eb66531faa8f3ed219b519c19ec8a8c6fd743b68ad,5a725791d5475194e2f32b96cc748bef69803d01e01e7212452db9cff283664f,0.0,0.0,1.0,0.911641,0.922968,5.385165,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0306,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.928866,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,9e0fb297ea5a47eeac33cdf285a6b50a7bb90148d124aaaadbcd696026db7ab5,44a84707d5e7ac2933ef5ffd518ce85c76630fe66dbbe011ea5b3c30df0103c0,0.0,0.0,1.0,0.658404,0.725975,0.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0307,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,uncertain,medium,0.614377,mixed image-template and geometry evidence; route to human adjudication if used evidentially,True,69bd5588d7ecadf35b1655ac80b746dbd77b225bca97cbbd45799d55ae8996cd,d52987f17bd35e9df84f4857da9f20d586995a4d43b217a4b88e406d60034542,0.5,0.273951,0.5,0.162887,0.817152,5.656854,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0323,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,medium,0.801415,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,077f8583c3d65be1e97913f90e6e58655b639b5a0bfc24b6b094f286096157ce,89cd300f1b9396b1aeb5f56868b903d7d9c05b4ae2981cd437c4fc3f7d93a9a2,0.0,0.0,1.0,0.972005,0.765778,24.413111,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0339,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,medium,0.741188,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,1a3ec24622433938a554d02229b1ef18ca9c5621ccb304a090f7ce50db499ff9,5a67f374260280d739dcd5df5ed708664783df5bea68f6f1a6b757c98aee08e9,0.0,0.0,1.0,0.0579,0.681762,4.472136,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0340,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,medium,0.817751,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,e0632df0bc2842a4a4a1186bc89b03e1b2130d7de533cb8d58277d8d93dd789b,faa82dd5562a7e808f3915003f89bd7d2019884c854d2d9e0974d2b478da4c94,0.0,0.0,1.0,0.629012,0.924894,6.082763,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0352,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.958927,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,9ce78ec5f5e0669e635f6228d33c8b6fd148cbc30987e7924b46a0e8d8b912f3,f608db474639c18db0bec82ae2eef30a45ec347829e081f605f2e52ab09db463,0.0,0.0,1.0,0.85519,0.901361,1.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0361,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.956548,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,ec977a92bd11e8a50baa64b761e19da063edb33e8e5589b7d56a391335938c63,c935ffde916fe2585242eeebfa6cfc48bcf3e52024174e799b66fa39003e848a,0.0,0.0,1.0,0.984329,0.946601,1.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0369,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.867903,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,03a5531f0b4674badb6d83fd15387eddae0f639e6291d463eae848dd3a1c6297,6bf226be1a3e81592042e46a3c4a7e4aaf68def21da242f4f58b4f7c55bbbc74,0.0,0.0,1.0,0.573229,0.821963,3.162278,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0371,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,medium,0.782047,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,211ef7bd4fda450dc15238f94ff7b178847e30f57496fe36f85da3bb5e672c4d,c750fa9a179128b9e5dd15588f4419754865a6704972ab206e6d94b12cc70930,1.0,0.235702,1.0,0.812437,0.840593,6.324555,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0373,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.920611,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,2a84128e1092d2507d17733784c4d815b6b31818e608f4f0dfcf476d4f15c099,1dd92307b13231f3491e7ebba4b2556f8b8fddeb4d04c098c252d47aad24a483,1.0,0.141421,1.0,0.878854,0.878,1.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0377,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.962803,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,359ff968fe67597980720e7414e5dffc0742c93d600a874f75cc671b252b894f,bd03a31901b44f0b45b293eb66531faa8f3ed219b519c19ec8a8c6fd743b68ad,0.0,0.0,1.0,0.953192,0.916717,1.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0379,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.899988,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,89d71a834c01f0d644c0ebb3c0994841bdf74bde85def62862b585a54cba2611,67aad2dd0b1f8730f2dc8a3c9653c7328eef421216510f3682e2a9d03139f9e8,0.0,0.0,1.0,0.872772,0.862698,2.236068,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0388,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.957234,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,94567b970172824ca607b8b68648dfef15b2c26a9fe21e535eb9665b50dda75a,5795d96537c7647efc8a8924027ee866a43267e1d017ed4320492c52aadd70f2,0.0,0.0,1.0,0.951303,0.944481,1.414214,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0389,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.853994,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,770eb8ff906c261f06bb16efc01c3cb4fda7216bc4340ee370db186c3405cdef,94567b970172824ca607b8b68648dfef15b2c26a9fe21e535eb9665b50dda75a,0.0,0.0,1.0,0.70519,0.718659,4.472136,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0395,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.931263,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,dc24f2391b64c8a3682c9fc1273bb97a79733cf40605b92f878a43c95e57ffb4,de9b0a468e020e9a5a20b7942f878a9f93c800248de99351f31d83b1b1b875cf,0.0,0.0,1.0,0.755967,0.775638,1.414214,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0401,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.881929,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,c750fa9a179128b9e5dd15588f4419754865a6704972ab206e6d94b12cc70930,b084514829c2be14fb7c3c5652d0fd4ffd2feb9626cbd3423862b4bc83aa6b31,0.707107,0.066667,0.765625,0.709924,0.878888,2.236068,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0410,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,medium,0.768164,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,8c76865afe89f06eecee046d6e1f251426f578bd2b5e74107cd168c18f8bf607,e1f5ff25ccb736b98c224fa1febe1eda0889737d58fc20c9ca886193a5429d05,0.0,0.0,1.0,0.460236,0.841431,3.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0418,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.972985,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,903f9e10c0f62a14609d4f30b39e4915fc3e1e758d33cd333109bbaba1bde1da,a1f72d09730e21c8932bec138929fa220d8e475f5e7ed29e312b0e194c6951d9,0.0,0.0,1.0,0.987501,0.971856,1.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0425,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,medium,0.767124,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,770eb8ff906c261f06bb16efc01c3cb4fda7216bc4340ee370db186c3405cdef,94567b970172824ca607b8b68648dfef15b2c26a9fe21e535eb9665b50dda75a,0.0,0.0,1.0,0.374443,0.750489,10.29563,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0439,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.944436,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,a99125b79215eddf9000c573affe15b4168eb600af8fe9af97b3dbb02b5e9695,52243632b568f41b6ab11a5b17e10917f2284d3b5289ae4616414ad9e7523f0b,0.0,0.0,1.0,0.922646,0.903779,1.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0447,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.906894,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,4cb628676829bee3aee9a63883b5bddd623f90c2251221590e3f18014f036396,cc59c89a32e3e3cb3aa13e457dbff72a05939fc5b7996753178cd2c2c6a699bb,0.0,0.0,1.0,0.899896,0.843687,2.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0448,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.95205,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,c0311b636d4f0d1ade5fff419b72abad26b03a882aabafe2595911eaa7914378,076b4d1643ea4d0aded4d2609b3daa32bd56fd66aa5c25de2f0b3764af235a81,0.0,0.0,1.0,0.787999,0.795366,0.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0457,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,medium,0.82938,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,ec977a92bd11e8a50baa64b761e19da063edb33e8e5589b7d56a391335938c63,c935ffde916fe2585242eeebfa6cfc48bcf3e52024174e799b66fa39003e848a,0.0,0.0,1.0,0.820379,0.872355,6.708204,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
