audit_id,path_id,queue_membership,queue_calibration,queue_simulated_strict_release,queue_raw_topK_reference,simulated_release_hits,simulated_release_budgets,simulated_release_seeds,ctc_dataset,sequence_id,frame_start,frame_end,video_id,candidate_rank,score,source_image_path,source_frame_index,source_bbox_x,source_bbox_y,source_bbox_w,source_bbox_h,target_image_path,target_frame_index,target_bbox_x,target_bbox_y,target_bbox_w,target_bbox_h,human_label,human_verified_positive_for_calibration,human_reason,human_confidence,human_review_status,human_confirmation_note
CTC-AUDIT-00932,ctc_Fluo-N2DL-HeLa_02_f034_s375_to_f035_t375,simulated_strict_release,False,True,False,5,300,"0,5,11,16,19",Fluo-N2DL-HeLa,2,34,35,220034,934,0.9999999999896844,Fluo-N2DL-HeLa/02/t034,34,503,400,5,5,Fluo-N2DL-HeLa/02/t035,35,503,400,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00933,ctc_Fluo-N2DL-HeLa_02_f025_s654_to_f026_t654,simulated_strict_release,False,True,False,2,300,"5,19",Fluo-N2DL-HeLa,2,25,26,220025,935,0.9999999999896764,Fluo-N2DL-HeLa/02/t025,25,727,328,5,5,Fluo-N2DL-HeLa/02/t026,26,727,328,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00934,ctc_Fluo-N2DL-HeLa_02_f032_s700_to_f033_t700,simulated_strict_release,False,True,False,3,300,"5,17,19",Fluo-N2DL-HeLa,2,32,33,220032,936,0.999999999989674,Fluo-N2DL-HeLa/02/t032,32,757,450,5,5,Fluo-N2DL-HeLa/02/t033,33,757,450,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00935,ctc_Fluo-N2DL-HeLa_02_f035_s721_to_f036_t721,simulated_strict_release,False,True,False,3,300,"11,16,17",Fluo-N2DL-HeLa,2,35,36,220035,937,0.9999999999896598,Fluo-N2DL-HeLa/02/t035,35,911,284,5,5,Fluo-N2DL-HeLa/02/t036,36,911,284,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00936,ctc_Fluo-N2DL-HeLa_02_f029_s361_to_f030_t361,simulated_strict_release,False,True,False,1,300,11,Fluo-N2DL-HeLa,2,29,30,220029,938,0.999999999989651,Fluo-N2DL-HeLa/02/t029,29,556,126,5,5,Fluo-N2DL-HeLa/02/t030,30,556,126,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00937,ctc_Fluo-N2DL-HeLa_02_f044_s871_to_f045_t871,simulated_strict_release,False,True,False,1,300,0,Fluo-N2DL-HeLa,2,44,45,220044,939,0.9999999999896384,Fluo-N2DL-HeLa/02/t044,44,929,659,5,5,Fluo-N2DL-HeLa/02/t045,45,929,659,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00938,ctc_Fluo-N2DL-HeLa_02_f050_s872_to_f051_t872,simulated_strict_release,False,True,False,1,300,19,Fluo-N2DL-HeLa,2,50,51,220050,940,0.99999999998962,Fluo-N2DL-HeLa/02/t050,50,966,665,5,5,Fluo-N2DL-HeLa/02/t051,51,966,665,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00939,ctc_Fluo-N2DL-HeLa_02_f066_s339_to_f067_t339,simulated_strict_release,False,True,False,4,300,"5,11,16,19",Fluo-N2DL-HeLa,2,66,67,220066,941,0.9999999999895808,Fluo-N2DL-HeLa/02/t066,66,584,196,5,5,Fluo-N2DL-HeLa/02/t067,67,584,196,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00940,ctc_Fluo-N2DL-HeLa_02_f013_s766_to_f014_t766,simulated_strict_release,False,True,False,2,300,"5,17",Fluo-N2DL-HeLa,2,13,14,220013,942,0.9999999999895756,Fluo-N2DL-HeLa/02/t013,13,417,599,5,5,Fluo-N2DL-HeLa/02/t014,14,417,599,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00941,ctc_Fluo-N2DL-HeLa_02_f049_s369_to_f050_t369,simulated_strict_release,False,True,False,2,300,"4,19",Fluo-N2DL-HeLa,2,49,50,220049,943,0.9999999999895716,Fluo-N2DL-HeLa/02/t049,49,611,85,5,5,Fluo-N2DL-HeLa/02/t050,50,611,85,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00942,ctc_Fluo-N2DL-HeLa_02_f029_s737_to_f030_t737,simulated_strict_release,False,True,False,1,300,11,Fluo-N2DL-HeLa,2,29,30,220029,944,0.9999999999895692,Fluo-N2DL-HeLa/02/t029,29,389,478,5,5,Fluo-N2DL-HeLa/02/t030,30,389,478,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00943,ctc_Fluo-N2DL-HeLa_02_f030_s411_to_f031_t411,simulated_strict_release,False,True,False,2,300,"0,16",Fluo-N2DL-HeLa,2,30,31,220030,945,0.9999999999895672,Fluo-N2DL-HeLa/02/t030,30,614,272,5,5,Fluo-N2DL-HeLa/02/t031,31,614,272,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00944,ctc_Fluo-N2DL-HeLa_02_f051_s566_to_f052_t566,simulated_strict_release,False,True,False,3,300,"4,11,19",Fluo-N2DL-HeLa,2,51,52,220051,946,0.999999999989564,Fluo-N2DL-HeLa/02/t051,51,727,117,5,5,Fluo-N2DL-HeLa/02/t052,52,727,117,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00945,ctc_Fluo-N2DL-HeLa_02_f031_s654_to_f032_t654,simulated_strict_release,False,True,False,3,300,"4,11,17",Fluo-N2DL-HeLa,2,31,32,220031,947,0.9999999999895588,Fluo-N2DL-HeLa/02/t031,31,721,328,5,5,Fluo-N2DL-HeLa/02/t032,32,721,328,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00946,ctc_Fluo-N2DL-HeLa_02_f055_s871_to_f056_t871,simulated_strict_release,False,True,False,2,300,"0,11",Fluo-N2DL-HeLa,2,55,56,220055,948,0.9999999999895416,Fluo-N2DL-HeLa/02/t055,55,914,654,5,5,Fluo-N2DL-HeLa/02/t056,56,914,654,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00947,ctc_Fluo-N2DL-HeLa_02_f018_s687_to_f019_t687,simulated_strict_release,False,True,False,3,300,"5,11,19",Fluo-N2DL-HeLa,2,18,19,220018,949,0.9999999999895364,Fluo-N2DL-HeLa/02/t018,18,759,381,5,5,Fluo-N2DL-HeLa/02/t019,19,759,381,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00948,ctc_Fluo-N2DL-HeLa_02_f074_s573_to_f075_t573,simulated_strict_release,False,True,False,2,300,"0,17",Fluo-N2DL-HeLa,2,74,75,220074,950,0.9999999999895182,Fluo-N2DL-HeLa/02/t074,74,681,113,5,5,Fluo-N2DL-HeLa/02/t075,75,681,113,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00949,ctc_Fluo-N2DL-HeLa_02_f023_s863_to_f024_t863,simulated_strict_release,False,True,False,2,300,"0,11",Fluo-N2DL-HeLa,2,23,24,220023,951,0.9999999999895126,Fluo-N2DL-HeLa/02/t023,23,789,657,5,5,Fluo-N2DL-HeLa/02/t024,24,789,657,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00950,ctc_Fluo-N2DL-HeLa_02_f023_s452_to_f024_t452,simulated_strict_release,False,True,False,2,300,"0,11",Fluo-N2DL-HeLa,2,23,24,220023,952,0.9999999999895096,Fluo-N2DL-HeLa/02/t023,23,634,70,5,5,Fluo-N2DL-HeLa/02/t024,24,634,70,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00951,ctc_PhC-C2DH-U373_02_f093_s4_to_f094_t4,simulated_strict_release,False,True,False,1,300,17,PhC-C2DH-U373,2,93,94,320093,953,0.9999999999895046,PhC-C2DH-U373/02/t093,93,590,173,9,9,PhC-C2DH-U373/02/t094,94,590,173,9,9,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00952,ctc_Fluo-N2DL-HeLa_02_f028_s371_to_f029_t371,simulated_strict_release,False,True,False,3,300,"4,11,19",Fluo-N2DL-HeLa,2,28,29,220028,954,0.9999999999894996,Fluo-N2DL-HeLa/02/t028,28,586,119,6,5,Fluo-N2DL-HeLa/02/t029,29,586,119,6,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00953,ctc_Fluo-N2DL-HeLa_02_f031_s371_to_f032_t371,simulated_strict_release,False,True,False,3,300,"4,11,17",Fluo-N2DL-HeLa,2,31,32,220031,955,0.9999999999894909,Fluo-N2DL-HeLa/02/t031,31,586,119,5,5,Fluo-N2DL-HeLa/02/t032,32,586,119,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00954,ctc_Fluo-N2DL-HeLa_02_f053_s674_to_f054_t674,simulated_strict_release,False,True,False,4,300,"0,4,5,16",Fluo-N2DL-HeLa,2,53,54,220053,956,0.9999999999894884,Fluo-N2DL-HeLa/02/t053,53,709,383,5,5,Fluo-N2DL-HeLa/02/t054,54,709,383,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00955,ctc_Fluo-N2DL-HeLa_02_f053_s367_to_f054_t367,simulated_strict_release,False,True,False,4,300,"0,4,5,16",Fluo-N2DL-HeLa,2,53,54,220053,957,0.9999999999894872,Fluo-N2DL-HeLa/02/t053,53,585,37,5,5,Fluo-N2DL-HeLa/02/t054,54,585,37,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00956,ctc_Fluo-N2DL-HeLa_02_f024_s353_to_f025_t353,simulated_strict_release,False,True,False,3,300,"4,16,19",Fluo-N2DL-HeLa,2,24,25,220024,958,0.9999999999894732,Fluo-N2DL-HeLa/02/t024,24,539,284,5,5,Fluo-N2DL-HeLa/02/t025,25,539,284,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00957,ctc_Fluo-N2DL-HeLa_02_f055_s659_to_f056_t659,simulated_strict_release,False,True,False,2,300,"0,11",Fluo-N2DL-HeLa,2,55,56,220055,959,0.9999999999894646,Fluo-N2DL-HeLa/02/t055,55,739,351,5,5,Fluo-N2DL-HeLa/02/t056,56,739,351,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00958,ctc_Fluo-N2DL-HeLa_02_f048_s864_to_f049_t864,simulated_strict_release,False,True,False,1,300,0,Fluo-N2DL-HeLa,2,48,49,220048,960,0.9999999999894572,Fluo-N2DL-HeLa/02/t048,48,803,653,5,5,Fluo-N2DL-HeLa/02/t049,49,803,653,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00959,ctc_Fluo-N2DL-HeLa_02_f036_s760_to_f037_t760,simulated_strict_release,False,True,False,2,300,"4,19",Fluo-N2DL-HeLa,2,36,37,220036,961,0.999999999989446,Fluo-N2DL-HeLa/02/t036,36,318,535,5,5,Fluo-N2DL-HeLa/02/t037,37,318,535,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00960,ctc_Fluo-N2DL-HeLa_02_f012_s318_to_f013_t318,simulated_strict_release,False,True,False,1,300,4,Fluo-N2DL-HeLa,2,12,13,220012,962,0.9999999999894412,Fluo-N2DL-HeLa/02/t012,12,469,209,5,5,Fluo-N2DL-HeLa/02/t013,13,469,209,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00961,ctc_Fluo-N2DL-HeLa_02_f037_s664_to_f038_t664,simulated_strict_release,False,True,False,1,300,4,Fluo-N2DL-HeLa,2,37,38,220037,963,0.9999999999894408,Fluo-N2DL-HeLa/02/t037,37,680,351,5,5,Fluo-N2DL-HeLa/02/t038,38,680,351,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00962,ctc_Fluo-N2DL-HeLa_02_f015_s454_to_f016_t454,simulated_strict_release,False,True,False,1,300,16,Fluo-N2DL-HeLa,2,15,16,220015,966,0.9999999999894104,Fluo-N2DL-HeLa/02/t015,15,637,129,5,5,Fluo-N2DL-HeLa/02/t016,16,637,129,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00963,ctc_Fluo-N2DL-HeLa_02_f040_s334_to_f041_t334,simulated_strict_release,False,True,False,4,300,"0,5,11,17",Fluo-N2DL-HeLa,2,40,41,220040,967,0.9999999999894068,Fluo-N2DL-HeLa/02/t040,40,549,200,5,5,Fluo-N2DL-HeLa/02/t041,41,549,200,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00964,ctc_Fluo-N2DL-HeLa_02_f044_s264_to_f045_t264,simulated_strict_release,False,True,False,1,300,0,Fluo-N2DL-HeLa,2,44,45,220044,968,0.9999999999893724,Fluo-N2DL-HeLa/02/t044,44,459,392,5,5,Fluo-N2DL-HeLa/02/t045,45,459,392,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00965,ctc_Fluo-N2DL-HeLa_02_f032_s793_to_f033_t793,simulated_strict_release,False,True,False,2,300,"17,19",Fluo-N2DL-HeLa,2,32,33,220032,969,0.9999999999893628,Fluo-N2DL-HeLa/02/t032,32,508,668,5,5,Fluo-N2DL-HeLa/02/t033,33,508,668,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00966,ctc_Fluo-N2DL-HeLa_02_f028_s772_to_f029_t772,simulated_strict_release,False,True,False,3,300,"4,11,19",Fluo-N2DL-HeLa,2,28,29,220028,970,0.9999999999893564,Fluo-N2DL-HeLa/02/t028,28,498,510,5,5,Fluo-N2DL-HeLa/02/t029,29,498,510,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00967,ctc_Fluo-N2DL-HeLa_02_f031_s268_to_f032_t268,simulated_strict_release,False,True,False,3,300,"4,11,17",Fluo-N2DL-HeLa,2,31,32,220031,971,0.9999999999893548,Fluo-N2DL-HeLa/02/t031,31,313,429,5,5,Fluo-N2DL-HeLa/02/t032,32,313,429,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00968,ctc_Fluo-N2DL-HeLa_02_f029_s378_to_f030_t378,simulated_strict_release,False,True,False,1,300,11,Fluo-N2DL-HeLa,2,29,30,220029,972,0.9999999999893454,Fluo-N2DL-HeLa/02/t029,29,524,345,5,5,Fluo-N2DL-HeLa/02/t030,30,524,345,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00969,ctc_Fluo-N2DL-HeLa_02_f045_s721_to_f046_t721,simulated_strict_release,False,True,False,1,300,19,Fluo-N2DL-HeLa,2,45,46,220045,973,0.999999999989337,Fluo-N2DL-HeLa/02/t045,45,907,272,5,5,Fluo-N2DL-HeLa/02/t046,46,907,272,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00970,ctc_Fluo-N2DL-HeLa_02_f029_s654_to_f030_t654,simulated_strict_release,False,True,False,1,300,11,Fluo-N2DL-HeLa,2,29,30,220029,974,0.9999999999893334,Fluo-N2DL-HeLa/02/t029,29,721,328,5,5,Fluo-N2DL-HeLa/02/t030,30,721,328,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00971,ctc_Fluo-N2DL-HeLa_02_f053_s572_to_f054_t572,simulated_strict_release,False,True,False,3,300,"0,4,16",Fluo-N2DL-HeLa,2,53,54,220053,975,0.9999999999893308,Fluo-N2DL-HeLa/02/t053,53,683,121,5,5,Fluo-N2DL-HeLa/02/t054,54,683,121,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00972,ctc_Fluo-N2DL-HeLa_02_f034_s674_to_f035_t674,simulated_strict_release,False,True,False,4,300,"0,11,16,19",Fluo-N2DL-HeLa,2,34,35,220034,976,0.9999999999893256,Fluo-N2DL-HeLa/02/t034,34,716,379,5,5,Fluo-N2DL-HeLa/02/t035,35,716,379,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00973,ctc_Fluo-N2DL-HeLa_02_f033_s739_to_f034_t739,simulated_strict_release,False,True,False,3,300,"0,16,17",Fluo-N2DL-HeLa,2,33,34,220033,977,0.9999999999893128,Fluo-N2DL-HeLa/02/t033,33,368,537,5,5,Fluo-N2DL-HeLa/02/t034,34,368,537,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00974,ctc_Fluo-N2DL-HeLa_02_f032_s732_to_f033_t732,simulated_strict_release,False,True,False,1,300,19,Fluo-N2DL-HeLa,2,32,33,220032,978,0.99999999998931,Fluo-N2DL-HeLa/02/t032,32,827,393,5,5,Fluo-N2DL-HeLa/02/t033,33,827,393,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00975,ctc_Fluo-N2DL-HeLa_02_f039_s664_to_f040_t664,simulated_strict_release,False,True,False,1,300,16,Fluo-N2DL-HeLa,2,39,40,220039,979,0.9999999999893064,Fluo-N2DL-HeLa/02/t039,39,680,351,5,5,Fluo-N2DL-HeLa/02/t040,40,680,351,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00976,ctc_Fluo-N2DL-HeLa_02_f030_s268_to_f031_t268,simulated_strict_release,False,True,False,2,300,"0,16",Fluo-N2DL-HeLa,2,30,31,220030,980,0.9999999999892996,Fluo-N2DL-HeLa/02/t030,30,313,429,5,5,Fluo-N2DL-HeLa/02/t031,31,313,429,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00977,ctc_Fluo-N2DL-HeLa_02_f030_s259_to_f031_t259,simulated_strict_release,False,True,False,2,300,"0,16",Fluo-N2DL-HeLa,2,30,31,220030,981,0.999999999989295,Fluo-N2DL-HeLa/02/t030,30,445,370,5,5,Fluo-N2DL-HeLa/02/t031,31,445,370,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00978,ctc_Fluo-N2DL-HeLa_02_f040_s732_to_f041_t732,simulated_strict_release,False,True,False,2,300,"0,11",Fluo-N2DL-HeLa,2,40,41,220040,982,0.999999999989282,Fluo-N2DL-HeLa/02/t040,40,835,390,5,5,Fluo-N2DL-HeLa/02/t041,41,835,390,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00979,ctc_Fluo-N2DL-HeLa_02_f028_s353_to_f029_t353,simulated_strict_release,False,True,False,3,300,"4,11,19",Fluo-N2DL-HeLa,2,28,29,220028,983,0.9999999999892756,Fluo-N2DL-HeLa/02/t028,28,539,289,5,5,Fluo-N2DL-HeLa/02/t029,29,539,289,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00980,ctc_Fluo-N2DL-HeLa_02_f028_s387_to_f029_t387,simulated_strict_release,False,True,False,3,300,"4,11,19",Fluo-N2DL-HeLa,2,28,29,220028,984,0.9999999999892616,Fluo-N2DL-HeLa/02/t028,28,591,294,5,5,Fluo-N2DL-HeLa/02/t029,29,591,294,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00981,ctc_Fluo-N2DL-HeLa_02_f021_s728_to_f022_t728,simulated_strict_release,False,True,False,1,300,4,Fluo-N2DL-HeLa,2,21,22,220021,985,0.9999999999892528,Fluo-N2DL-HeLa/02/t021,21,966,308,5,5,Fluo-N2DL-HeLa/02/t022,22,966,308,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
