dataset,video_id,path_id,split,query,category_id,score,objectness,semantic_margin,temporal_stability,association_score,frame_start,frame_end,path_length,candidate_rank,is_dummy,matched_gt_id,matched_iou,temporal_overlap,matched_frames,is_matched_to_gt,is_unmatched,audit_label,verified_positive_for_calibration,cell_id,novelty_bin,query_cluster,occ_bin,domain_bin,fallback_level,score_source
OVT-B,1909,ovtb_v1909_p015777,cal,person,669,0.3092427551746368,0.3092427551746368,0.3092427551746368,1,0.0,34,34,1,16226,False,13124.0,0.2418660150517783,0.0,0,False,True,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1429,ovtb_v1429_p012414,test,bottle,113,0.3092382252216339,0.3092382252216339,0.3092382252216339,1,0.0,0,0,1,16227,False,,0.0,0.0,0,False,True,,no,cat:113,unknown,bottle,unknown,global,0,final_score_proxy
OVT-B,1750,ovtb_v1750_p014606,cal,shoe,821,0.3092372119426727,0.3092372119426727,0.3092372119426727,1,0.0,15,15,1,16228,False,12135.0,0.5284978197809093,1.0,1,True,False,,no,cat:821,unknown,shoe,unknown,global,0,final_score_proxy
OVT-B,1711,ovtb_v1711_p014313,cal,car,167,0.30921737353007,0.30921737353007,0.30921737353007,3,0.6666666666666666,0,10,3,16229,False,,0.0,0.0,0,False,True,,no,cat:167,unknown,car,unknown,global,0,final_score_proxy
OVT-B,590,ovtb_v590_p006310,cal,gun,432,0.3091862797737121,0.3091862797737121,0.3091862797737121,1,0.0,2,2,1,16230,False,5036.0,0.2949125877206581,0.0,0,False,True,,no,cat:432,unknown,gun,unknown,global,0,final_score_proxy
OVT-B,611,ovtb_v611_p006460,cal,car,167,0.3091736137866974,0.3091736137866974,0.3091736137866974,2,0.5,14,17,2,16231,False,,0.0,0.0,0,False,True,,no,cat:167,unknown,car,unknown,global,0,final_score_proxy
OVT-B,919,ovtb_v919_p008749,cal,termites,942,0.3091675341129303,0.3091675341129303,0.3091675341129303,2,0.5,0,2,2,16232,False,7076.0,0.9030692943192048,1.0,2,True,False,,no,cat:942,unknown,termites,unknown,global,0,final_score_proxy
OVT-B,1055,ovtb_v1055_p009770,test,person,669,0.3091558218002319,0.3091558218002319,0.3091558218002319,1,0.0,2,2,1,16233,False,,0.0,0.0,0,False,True,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1411,ovtb_v1411_p012279,cal,jean,499,0.309146632750829,0.309146632750829,0.309146632750829,3,0.6666666666666666,0,12,3,16234,False,,0.0,0.0,0,False,True,,no,cat:499,unknown,jean,unknown,global,0,final_score_proxy
OVT-B,1161,ovtb_v1161_p010538,cal,cod,230,0.3091073632240295,0.3091073632240295,0.3091073632240295,1,0.0,24,24,1,16235,False,8646.0,0.8310299099120065,1.0,1,True,False,,no,cat:230,unknown,cod,unknown,global,0,final_score_proxy
OVT-B,1853,ovtb_v1853_p015272,test,dollar,293,0.3091019690036773,0.3091019690036773,0.3091019690036773,1,0.0,0,0,1,16236,False,12778.0,0.023875806115213,0.0,0,False,True,,no,cat:293,unknown,dollar,unknown,global,0,final_score_proxy
OVT-B,328,ovtb_v328_p004513,test,bird,93,0.3090990781784057,0.3090990781784057,0.3090990781784057,1,0.0,28,28,1,16237,False,,0.0,0.0,0,False,True,,no,cat:93,unknown,bird,unknown,global,0,final_score_proxy
OVT-B,295,ovtb_v295_p004263,cal,basketball backboard,57,0.309075266122818,0.309075266122818,0.309075266122818,1,0.0,3,3,1,16238,False,3100.0,0.8885338811019147,1.0,1,True,False,,no,cat:57,unknown,basketball backboard,unknown,global,0,final_score_proxy
OVT-B,545,ovtb_v545_p005968,test,chair,190,0.3090716600418091,0.3090716600418091,0.3090716600418091,2,0.5,0,21,2,16239,False,4676.0,0.7702393254775133,1.0,2,True,False,,no,cat:190,unknown,chair,unknown,global,0,final_score_proxy
OVT-B,1676,ovtb_v1676_p014025,test,person,669,0.3090539276599884,0.3090539276599884,0.3090539276599884,1,0.0,3,3,1,16240,False,11692.0,0.3148826369639007,0.0,0,False,True,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,471,ovtb_v471_p005457,cal,person,669,0.3090287744998932,0.3090287744998932,0.3090287744998932,1,0.0,2,2,1,16241,False,4192.0,0.0977533951625381,0.0,0,False,True,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,678,ovtb_v678_p006985,cal,person,669,0.3090283274650574,0.3090283274650574,0.3090283274650574,1,0.0,0,0,1,16242,False,,0.0,0.0,0,False,True,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1920,ovtb_v1920_p015870,test,person,669,0.3090260326862335,0.3090260326862335,0.3090260326862335,1,0.0,51,51,1,16243,False,,0.0,0.0,0,False,True,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1927,ovtb_v1927_p015965,test,person,669,0.3090141713619232,0.3090141713619232,0.3090141713619232,1,0.0,0,0,1,16244,False,13290.0,0.0816264104321579,0.0,0,False,True,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1869,ovtb_v1869_p015375,cal,glove,412,0.3090128898620605,0.3090128898620605,0.3090128898620605,1,0.0,8,8,1,16245,False,12862.0,0.4721848712065394,0.0,0,False,True,,no,cat:412,unknown,glove,unknown,global,0,final_score_proxy
OVT-B,1276,ovtb_v1276_p011410,cal,warthog,1009,0.3089979887008667,0.3089979887008667,0.3089979887008667,1,0.0,24,24,1,16246,False,9403.0,0.5014177603477804,1.0,1,True,False,,no,cat:1009,unknown,warthog,unknown,global,0,final_score_proxy
OVT-B,1538,ovtb_v1538_p013116,cal,person,669,0.3089870512485504,0.3089870512485504,0.3089870512485504,1,0.0,16,16,1,16247,False,10897.0,0.793551628512855,1.0,1,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1081,ovtb_v1081_p009955,test,person,669,0.3089652061462402,0.3089652061462402,0.3089652061462402,3,0.6666666666666666,0,17,3,16248,False,8144.0,0.0157414392728591,0.0,0,False,True,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,64,ovtb_v64_p002763,test,whale,1025,0.3089610040187835,0.3089610040187835,0.3089610040187835,1,0.0,82,82,1,16249,False,,0.0,0.0,0,False,True,,no,cat:1025,unknown,whale,unknown,global,0,final_score_proxy
OVT-B,9,ovtb_v9_p000404,test,dolphin,294,0.3089333176612854,0.3089333176612854,0.3089333176612854,1,0.0,0,0,1,16250,False,224.0,0.4154575357082001,0.0,0,False,True,,no,cat:294,unknown,dolphin,unknown,global,0,final_score_proxy
OVT-B,634,ovtb_v634_p006611,cal,lamp,525,0.3089246749877929,0.3089246749877929,0.3089246749877929,2,0.5,11,19,2,16251,False,5314.0,0.0097640195876467,0.0,0,False,True,,no,cat:525,unknown,lamp,unknown,global,0,final_score_proxy
OVT-B,1876,ovtb_v1876_p015421,cal,charger,195,0.3088799715042114,0.3088799715042114,0.3088799715042114,1,0.0,2,2,1,16252,False,12896.0,0.9755324911567202,1.0,1,True,False,,no,cat:195,unknown,charger,unknown,global,0,final_score_proxy
OVT-B,1449,ovtb_v1449_p012549,test,curtain,265,0.3088240126768748,0.3088240126768748,0.3088240126768748,3,0.6666666666666666,7,23,3,16253,False,10369.0,0.7436233971180394,1.0,3,True,False,,no,cat:265,unknown,curtain,unknown,global,0,final_score_proxy
OVT-B,762,ovtb_v762_p007580,cal,person,669,0.3088217973709106,0.3088217973709106,0.3088217973709106,1,0.0,11,11,1,16254,False,6083.0,0.0301368420807638,0.0,0,False,True,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1554,ovtb_v1554_p013216,cal,shoe,821,0.3088202178478241,0.3088202178478241,0.3088202178478241,1,0.0,23,23,1,16255,False,,0.0,0.0,0,False,True,,no,cat:821,unknown,shoe,unknown,global,0,final_score_proxy
OVT-B,1512,ovtb_v1512_p012904,cal,kennel,509,0.3088052570819855,0.3088052570819855,0.3088052570819855,2,0.5,17,21,2,16256,False,10745.0,0.3624093695616709,0.0,0,False,True,,no,cat:509,unknown,kennel,unknown,global,0,final_score_proxy
OVT-B,1505,ovtb_v1505_p012871,tune,screwdriver,798,0.3087964653968811,0.3087964653968811,0.3087964653968811,1,0.0,10,10,1,16257,False,,0.0,0.0,0,False,True,,no,cat:798,unknown,screwdriver,unknown,global,0,final_score_proxy
OVT-B,222,ovtb_v222_p003702,cal,fish,365,0.308771938085556,0.308771938085556,0.308771938085556,1,0.0,15,15,1,16258,False,2548.0,0.9331557497046076,1.0,1,True,False,,no,cat:365,unknown,fish,unknown,global,0,final_score_proxy
OVT-B,882,ovtb_v882_p008518,cal,person,669,0.3087654709815979,0.3087654709815979,0.3087654709815979,1,0.0,8,8,1,16259,False,6833.0,0.3187122982647073,0.0,0,False,True,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1406,ovtb_v1406_p012258,test,charger,195,0.3087621331214905,0.3087621331214905,0.3087621331214905,1,0.0,14,14,1,16260,False,10129.0,0.1432693513040806,0.0,0,False,True,,no,cat:195,unknown,charger,unknown,global,0,final_score_proxy
OVT-B,1099,ovtb_v1099_p010112,cal,steel drum,881,0.3087495863437652,0.3087495863437652,0.3087495863437652,1,0.0,6,6,1,16261,False,8281.0,0.8025361574425056,1.0,1,True,False,,no,cat:881,unknown,steel drum,unknown,global,0,final_score_proxy
OVT-B,1208,ovtb_v1208_p010920,test,durian,319,0.3087362647056579,0.3087362647056579,0.3087362647056579,2,0.5,3,8,2,16262,False,8903.0,0.7584806160485192,0.5,1,True,False,,no,cat:319,unknown,durian,unknown,global,0,final_score_proxy
OVT-B,1844,ovtb_v1844_p015222,test,key,512,0.3087279200553894,0.3087279200553894,0.3087279200553894,1,0.0,0,0,1,16263,False,,0.0,0.0,0,False,True,,no,cat:512,unknown,key,unknown,global,0,final_score_proxy
OVT-B,1127,ovtb_v1127_p010280,test,steel drum,881,0.3087186813354492,0.3087186813354492,0.3087186813354492,1,0.0,3,3,1,16264,False,8456.0,0.6502054469412056,1.0,1,True,False,,no,cat:881,unknown,steel drum,unknown,global,0,final_score_proxy
OVT-B,1943,ovtb_v1943_p016395,tune,toothbrush,958,0.3087163865566253,0.3087163865566253,0.3087163865566253,1,0.0,76,76,1,16265,False,,0.0,0.0,0,False,True,,no,cat:958,unknown,toothbrush,unknown,global,0,final_score_proxy
OVT-B,1672,ovtb_v1672_p014000,test,mango,564,0.3087043166160583,0.3087043166160583,0.3087043166160583,1,0.0,28,28,1,16266,False,11673.0,0.3425900898886186,0.0,0,False,True,,no,cat:564,unknown,mango,unknown,global,0,final_score_proxy
OVT-B,492,ovtb_v492_p005589,test,magnet,558,0.3087031245231628,0.3087031245231628,0.3087031245231628,1,0.0,24,24,1,16267,False,,0.0,0.0,0,False,True,,no,cat:558,unknown,magnet,unknown,global,0,final_score_proxy
OVT-B,218,ovtb_v218_p003662,cal,doorknob,296,0.3087028861045837,0.3087028861045837,0.3087028861045837,1,0.0,0,0,1,16268,False,2531.0,0.4455429723148441,0.0,0,False,True,,no,cat:296,unknown,doorknob,unknown,global,0,final_score_proxy
OVT-B,12,ovtb_v12_p000567,cal,goose,421,0.3086312413215637,0.3086312413215637,0.3086312413215637,1,0.0,358,358,1,16269,False,394.0,0.3462490336250104,0.0,0,False,True,,no,cat:421,unknown,goose,unknown,global,0,final_score_proxy
OVT-B,375,ovtb_v375_p004766,cal,cushion,266,0.3086108267307281,0.3086108267307281,0.3086108267307281,1,0.0,21,21,1,16270,False,,0.0,0.0,0,False,True,,no,cat:266,unknown,cushion,unknown,global,0,final_score_proxy
OVT-B,1929,ovtb_v1929_p016057,test,toilet,954,0.308599054813385,0.308599054813385,0.308599054813385,1,0.0,76,76,1,16271,False,13328.0,0.1047637324107666,0.0,0,False,True,,no,cat:954,unknown,toilet,unknown,global,0,final_score_proxy
OVT-B,1962,ovtb_v1962_p016633,cal,snowboard,848,0.3085957765579223,0.3085957765579223,0.3085957765579223,1,0.0,5,5,1,16272,False,,0.0,0.0,0,False,True,,no,cat:848,unknown,snowboard,unknown,global,0,final_score_proxy
OVT-B,412,ovtb_v412_p005015,cal,person,669,0.3085785657167434,0.3085785657167434,0.3085785657167434,2,0.5,6,14,2,16273,False,3818.0,0.0158069669777262,0.0,0,False,True,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,737,ovtb_v737_p007352,test,toy,963,0.3085778355598449,0.3085778355598449,0.3085778355598449,2,0.5,2,3,2,16274,False,5924.0,0.6296172151117616,1.0,2,True,False,,no,cat:963,unknown,toy,unknown,global,0,final_score_proxy
OVT-B,1868,ovtb_v1868_p015370,test,plate,692,0.3085570335388183,0.3085570335388183,0.3085570335388183,1,0.0,16,16,1,16275,False,12857.0,0.574498509314815,1.0,1,True,False,,no,cat:692,unknown,plate,unknown,global,0,final_score_proxy
OVT-B,988,ovtb_v988_p009266,cal,soundbar,855,0.3085528202354908,0.3085528202354908,0.3085528202354908,8,0.875,0,15,8,16276,False,7563.0,0.9595027585810278,1.0,8,True,False,,no,cat:855,unknown,soundbar,unknown,global,0,final_score_proxy
OVT-B,563,ovtb_v563_p006090,cal,eye liner,346,0.3085514605045318,0.3085514605045318,0.3085514605045318,1,0.0,6,6,1,16277,False,4837.0,0.8014576328677768,1.0,1,True,False,,no,cat:346,unknown,eye liner,unknown,global,0,final_score_proxy
OVT-B,1507,ovtb_v1507_p012880,cal,fork,381,0.3085377514362335,0.3085377514362335,0.3085377514362335,1,0.0,5,5,1,16278,False,10715.0,0.1580895969318357,0.0,0,False,True,,no,cat:381,unknown,fork,unknown,global,0,final_score_proxy
OVT-B,1594,ovtb_v1594_p013490,cal,eclair,329,0.308523952960968,0.308523952960968,0.308523952960968,1,0.0,5,5,1,16279,False,11205.0,0.8567036141863589,1.0,1,True,False,,no,cat:329,unknown,eclair,unknown,global,0,final_score_proxy
OVT-B,1501,ovtb_v1501_p012834,tune,nut,623,0.3085034191608429,0.3085034191608429,0.3085034191608429,1,0.0,3,3,1,16280,False,,0.0,0.0,0,False,True,,no,cat:623,unknown,nut,unknown,global,0,final_score_proxy
OVT-B,1972,ovtb_v1972_p016812,cal,person,669,0.3084946870803833,0.3084946870803833,0.3084946870803833,1,0.0,29,29,1,16281,False,,0.0,0.0,0,False,True,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1573,ovtb_v1573_p013339,test,generator,404,0.3084804117679596,0.3084804117679596,0.3084804117679596,2,0.5,0,10,2,16282,False,11098.0,0.8225975087363565,1.0,2,True,False,,no,cat:404,unknown,generator,unknown,global,0,final_score_proxy
OVT-B,1077,ovtb_v1077_p009926,test,thimble,947,0.308445394039154,0.308445394039154,0.308445394039154,1,0.0,28,28,1,16283,False,8115.0,0.9454683041773702,1.0,1,True,False,,no,cat:947,unknown,thimble,unknown,global,0,final_score_proxy
OVT-B,300,ovtb_v300_p004311,test,bible,86,0.3084394335746765,0.3084394335746765,0.3084394335746765,1,0.0,17,17,1,16284,False,3154.0,0.943165078162848,1.0,1,True,False,,no,cat:86,unknown,bible,unknown,global,0,final_score_proxy
OVT-B,537,ovtb_v537_p005889,test,person,669,0.3084326386451721,0.3084326386451721,0.3084326386451721,1,0.0,9,9,1,16285,False,4584.0,0.3489643324997803,0.0,0,False,True,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,33,ovtb_v33_p001950,tune,balloon,39,0.3084283471107483,0.3084283471107483,0.3084283471107483,1,0.0,229,229,1,16286,False,1194.0,0.5700757863590333,1.0,1,True,False,,no,cat:39,unknown,balloon,unknown,global,0,final_score_proxy
OVT-B,224,ovtb_v224_p003729,cal,sock,851,0.3084193468093872,0.3084193468093872,0.3084193468093872,1,0.0,14,14,1,16287,False,,0.0,0.0,0,False,True,,no,cat:851,unknown,sock,unknown,global,0,final_score_proxy
OVT-B,638,ovtb_v638_p006666,cal,cabinet,146,0.3084015846252441,0.3084015846252441,0.3084015846252441,1,0.0,3,3,1,16288,False,,0.0,0.0,0,False,True,,no,cat:146,unknown,cabinet,unknown,global,0,final_score_proxy
OVT-B,1886,ovtb_v1886_p015496,cal,shirt,820,0.3083986490964889,0.3083986490964889,0.3083986490964889,2,0.5,33,39,2,16289,False,12959.0,0.9741371828922648,1.0,2,True,False,,no,cat:820,unknown,shirt,unknown,global,0,final_score_proxy
OVT-B,1685,ovtb_v1685_p014109,tune,toolbox,957,0.3083949387073517,0.3083949387073517,0.3083949387073517,2,0.5,0,3,2,16290,False,,0.0,0.0,0,False,True,,no,cat:957,unknown,toolbox,unknown,global,0,final_score_proxy
OVT-B,353,ovtb_v353_p004661,test,trowel,977,0.3083802759647369,0.3083802759647369,0.3083802759647369,1,0.0,17,17,1,16291,False,,0.0,0.0,0,False,True,,no,cat:977,unknown,trowel,unknown,global,0,final_score_proxy
OVT-B,1095,ovtb_v1095_p010086,test,person,669,0.3083714544773102,0.3083714544773102,0.3083714544773102,1,0.0,0,0,1,16292,False,,0.0,0.0,0,False,True,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1380,ovtb_v1380_p012123,cal,telephone pole,937,0.3083580434322357,0.3083580434322357,0.3083580434322357,1,0.0,7,7,1,16293,False,,0.0,0.0,0,False,True,,no,cat:937,unknown,telephone pole,unknown,global,0,final_score_proxy
OVT-B,1752,ovtb_v1752_p014615,cal,bowl,119,0.308311715722084,0.308311715722084,0.308311715722084,2,0.5,16,20,2,16294,False,12142.0,0.4389147637554338,0.0,0,False,True,,no,cat:119,unknown,bowl,unknown,global,0,final_score_proxy
OVT-B,637,ovtb_v637_p006663,tune,puncher,732,0.3082649707794189,0.3082649707794189,0.3082649707794189,1,0.0,25,25,1,16295,False,,0.0,0.0,0,False,True,,no,cat:732,unknown,puncher,unknown,global,0,final_score_proxy
OVT-B,1881,ovtb_v1881_p015472,cal,shoe,821,0.3082499206066131,0.3082499206066131,0.3082499206066131,3,0.6666666666666666,5,19,3,16296,False,12941.0,0.6565517521839423,1.0,3,True,False,,no,cat:821,unknown,shoe,unknown,global,0,final_score_proxy
OVT-B,272,ovtb_v272_p004073,cal,passion fruit,655,0.3082457184791565,0.3082457184791565,0.3082457184791565,1,0.0,9,9,1,16297,False,,0.0,0.0,0,False,True,,no,cat:655,unknown,passion fruit,unknown,global,0,final_score_proxy
OVT-B,2,ovtb_v2_p000166,tune,chicken,204,0.3082022368907928,0.3082022368907928,0.3082022368907928,1,0.0,325,325,1,16298,False,52.0,0.6341506425683128,1.0,1,True,False,,no,cat:204,unknown,chicken,unknown,global,0,final_score_proxy
OVT-B,7,ovtb_v7_p000352,cal,dolphin,294,0.3081981539726257,0.3081981539726257,0.3081981539726257,1,0.0,179,179,1,16299,False,197.0,0.6466622131301748,1.0,1,True,False,,no,cat:294,unknown,dolphin,unknown,global,0,final_score_proxy
OVT-B,718,ovtb_v718_p007248,cal,chair,190,0.3081802129745483,0.3081802129745483,0.3081802129745483,1,0.0,24,24,1,16300,False,5832.0,0.4368183878848074,0.0,0,False,True,,no,cat:190,unknown,chair,unknown,global,0,final_score_proxy
OVT-B,1248,ovtb_v1248_p011191,cal,glove,412,0.3081627190113067,0.3081627190113067,0.3081627190113067,1,0.0,10,10,1,16301,False,9193.0,0.1452212774413174,0.0,0,False,True,,no,cat:412,unknown,glove,unknown,global,0,final_score_proxy
OVT-B,1656,ovtb_v1656_p013894,tune,toy,963,0.3081446811556816,0.3081446811556816,0.3081446811556816,4,0.75,0,17,4,16302,False,11571.0,0.963580401777436,1.0,4,True,False,,no,cat:963,unknown,toy,unknown,global,0,final_score_proxy
OVT-B,1966,ovtb_v1966_p016713,tune,shark,812,0.3081361651420593,0.3081361651420593,0.3081361651420593,1,0.0,19,19,1,16303,False,13655.0,0.0012169068967534,0.0,0,False,True,,no,cat:812,unknown,shark,unknown,global,0,final_score_proxy
OVT-B,154,ovtb_v154_p003298,test,dragonfruit,302,0.3081248700618744,0.3081248700618744,0.3081248700618744,1,0.0,17,17,1,16304,False,2213.0,0.3698981416654467,0.0,0,False,True,,no,cat:302,unknown,dragonfruit,unknown,global,0,final_score_proxy
OVT-B,917,ovtb_v917_p008733,tune,tuba,980,0.3081164956092834,0.3081164956092834,0.3081164956092834,1,0.0,12,12,1,16305,False,7068.0,0.7816670025136871,1.0,1,True,False,,no,cat:980,unknown,tuba,unknown,global,0,final_score_proxy
OVT-B,1018,ovtb_v1018_p009510,cal,person,669,0.3081142604351043,0.3081142604351043,0.3081142604351043,1,0.0,14,14,1,16306,False,,0.0,0.0,0,False,True,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,36,ovtb_v36_p002205,test,penguin,667,0.3081111311912536,0.3081111311912536,0.3081111311912536,1,0.0,305,305,1,16307,False,,0.0,0.0,0,False,True,,no,cat:667,unknown,penguin,unknown,global,0,final_score_proxy
OVT-B,37,ovtb_v37_p002250,cal,bee,73,0.3080787062644958,0.3080787062644958,0.3080787062644958,1,0.0,31,31,1,16308,False,1373.0,0.7718547370669184,1.0,1,True,False,,no,cat:73,unknown,bee,unknown,global,0,final_score_proxy
OVT-B,953,ovtb_v953_p009033,cal,test tube,943,0.3080680072307586,0.3080680072307586,0.3080680072307586,2,0.5,12,17,2,16309,False,7270.0,0.9035543879456298,1.0,2,True,False,,no,cat:943,unknown,test tube,unknown,global,0,final_score_proxy
OVT-B,982,ovtb_v982_p009228,test,person,669,0.3080614060163498,0.3080614060163498,0.3080614060163498,2,0.5,7,24,2,16310,False,7504.0,0.970763867795676,0.5,1,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,881,ovtb_v881_p008490,cal,taillight,922,0.3080566823482513,0.3080566823482513,0.3080566823482513,1,0.0,3,3,1,16311,False,6807.0,0.6663537159935484,1.0,1,True,False,,no,cat:922,unknown,taillight,unknown,global,0,final_score_proxy
OVT-B,770,ovtb_v770_p007650,cal,beaker,67,0.3080449402332306,0.3080449402332306,0.3080449402332306,1,0.0,8,8,1,16312,False,6144.0,0.9650158332878582,1.0,1,True,False,,no,cat:67,unknown,beaker,unknown,global,0,final_score_proxy
OVT-B,1174,ovtb_v1174_p010651,test,bottle,113,0.3080255389213562,0.3080255389213562,0.3080255389213562,1,0.0,5,5,1,16313,False,8723.0,0.8542431867628669,1.0,1,True,False,,no,cat:113,unknown,bottle,unknown,global,0,final_score_proxy
OVT-B,17,ovtb_v17_p000821,test,penguin,667,0.3079874813556671,0.3079874813556671,0.3079874813556671,1,0.0,268,268,1,16314,False,552.0,0.6846901943883695,1.0,1,True,False,,no,cat:667,unknown,penguin,unknown,global,0,final_score_proxy
OVT-B,486,ovtb_v486_p005561,cal,shirt,820,0.3079827725887298,0.3079827725887298,0.3079827725887298,1,0.0,12,12,1,16315,False,4282.0,0.4746378919941783,0.0,0,False,True,,no,cat:820,unknown,shirt,unknown,global,0,final_score_proxy
